neighborhood,tract,hood_area,tract_area,intersect_area,neighborhood_bigger,tract_bigger,percent_tract,percent_neighborhood
Druid Hill Park,24510130806,2524607,1407180,5477,TRUE,FALSE,0.3892181526172913,0.2169446571288125
Druid Hill Park,24510150500,2524607,970120,745,TRUE,FALSE,0.0767946233455655,0.02950954346557702
Druid Hill Park,24510151200,2524607,779695,4,TRUE,FALSE,5.130211172317381e-4,1.5844050182860144e-4
Dunbar-Broadway,24510030100,444374,427426,1629,TRUE,FALSE,0.3811186029862479,0.3665831034218924
Dunbar-Broadway,24510030200,444374,597950,0,FALSE,TRUE,0,0
Dunbar-Broadway,24510060400,444374,430130,175782,TRUE,FALSE,40.8671796898612,39.55721981934136
Dunbar-Broadway,24510070400,444374,326988,134,TRUE,FALSE,0.040980097128946624,0.03015477953255591
Dunbar-Broadway,24510100200,444374,304690,373,TRUE,FALSE,0.12241950835275198,0.08393830422121906
Dunbar-Broadway,24510280500,444374,923979,266457,FALSE,TRUE,28.8379930712711,59.96232902915112
Dundalk Marine Terminal,24510260605,1108809,17134235,1108809,FALSE,TRUE,6.4713072979330555,100
East Arlington,24510150500,335024,970120,93,FALSE,TRUE,0.009586442914278645,0.027759205310664312
East Arlington,24510151100,335024,1698800,330529,FALSE,TRUE,19.45661643513068,98.65830507665122
East Arlington,24510151200,335024,779695,4367,FALSE,TRUE,0.5600908047377501,1.3034887052867854
East Arlington,24510151300,335024,927385,34,FALSE,TRUE,0.003666222766165077,0.010148526672715985
East Baltimore Midway,24510080500,776564,348376,58628,TRUE,FALSE,16.828943440420694,7.54966750969656
East Baltimore Midway,24510080600,776564,336412,844,TRUE,FALSE,0.2508828460340297,0.10868389469509275
East Baltimore Midway,24510090800,776564,846051,716752,FALSE,TRUE,84.71735155445712,92.29786598400132
East Baltimore Midway,24510090900,776564,686863,338,TRUE,FALSE,0.04920923095289745,0.04352506683286889
East Baltimore Midway,24510120300,776564,403944,2,TRUE,FALSE,4.951181351870557e-4,2.575447741589875e-4
Easterwood,24510150200,200065,420326,137916,FALSE,TRUE,32.81167474769583,68.93559593132233
Easterwood,24510150300,200065,399171,60850,FALSE,TRUE,15.244093383537379,30.415115087596533
Easterwood,24510150400,200065,815576,1298,FALSE,TRUE,0.15915132372703464,0.6487891435283533
Eastwood,24510260501,72653,3221232,72620,FALSE,TRUE,2.254416943579351,99.95457861340894
Edmondson Village,24510160801,481322,389703,387436,TRUE,FALSE,99.41827494271278,80.4941390586759
Edmondson Village,24510160802,481322,1226592,86040,FALSE,TRUE,7.014557407842216,17.87576715795247
Edmondson Village,24510200701,481322,1203687,7812,FALSE,TRUE,0.6490059292822802,1.6230299051362707
Edmondson Village,24510280402,481322,561714,33,FALSE,TRUE,0.005874875826488213,0.006856117110790697
Ednor Gardens-Lakeside,24510090100,1322737,657871,315979,TRUE,FALSE,48.03054094191718,23.888271062199063
Ednor Gardens-Lakeside,24510090200,1322737,2027050,541870,FALSE,TRUE,26.731950371229125,40.965815577851075
Ednor Gardens-Lakeside,24510090300,1322737,793220,462352,TRUE,FALSE,58.287990721363556,34.9541896839659
Ednor Gardens-Lakeside,24510090500,1322737,741594,627,TRUE,FALSE,0.08454760960849197,0.047401713265751245
Ednor Gardens-Lakeside,24510090600,1322737,397272,1906,TRUE,FALSE,0.4797720453492821,0.1440951602623953
Ednor Gardens-Lakeside,24510270903,1322737,1089330,2,TRUE,FALSE,1.8359909302048048e-4,1.5120163721132773e-4
Ednor Gardens-Lakeside,24510271001,1322737,505079,2,TRUE,FALSE,3.9597765894048263e-4,1.5120163721132773e-4
Ellwood Park/Monument,24510060100,361177,238719,85783,TRUE,FALSE,35.93471822519364,23.750958671233217
Ellwood Park/Monument,24510070100,361177,290634,79747,TRUE,FALSE,27.438978233792326,22.079755909152578
Ellwood Park/Monument,24510260404,361177,4467113,73178,FALSE,TRUE,1.6381497401117904,20.260980073481978
Ellwood Park/Monument,24510261000,361177,310024,122469,TRUE,FALSE,39.503070730008,33.90830534613223
Evergreen,24510271102,149071,1256843,2999,FALSE,TRUE,0.23861373298017333,2.011793038216689
Evergreen,24510271400,149071,1717443,146073,FALSE,TRUE,8.505260436590909,97.98887778306981
Evergreen Lawn,24510160500,138320,1048117,138287,FALSE,TRUE,13.193851449790433,99.97614227877386
Evergreen Lawn,24510160600,138320,556400,32,FALSE,TRUE,0.005751258087706686,0.02313475997686524
Fairfield Area,24510250401,6227486,1212642,151599,TRUE,FALSE,12.501546210670586,2.4343531241981116
Fairfield Area,24510250402,6227486,702434,3,TRUE,FALSE,4.2708638818736e-4,4.8173532626167287e-5
Fairfield Area,24510250500,6227486,12654649,540437,FALSE,TRUE,4.270659739357449,8.678253150629322
Fairfield Area,24510250600,6227486,15249738,5535446,FALSE,TRUE,36.29863017974473,88.88732949379573
Fairmont,24510150600,429080,959034,226905,FALSE,TRUE,23.659745118525517,52.88174699356764
Fairmont,24510150800,429080,1089490,106,FALSE,TRUE,0.009729322894198202,0.02470401789876014
Fairmont,24510150900,429080,1465321,202069,FALSE,TRUE,13.790084220454085,47.093548988533605
Fallstaff,24510272003,765459,1934712,0,FALSE,TRUE,0,0
Fallstaff,24510272005,765459,927828,1153,FALSE,TRUE,0.12426872222006664,0.15062857710210475
Fallstaff,24510272006,765459,736775,150,TRUE,FALSE,0.020358996980082113,0.019596085485963324
Fallstaff,24510272007,765459,802300,724971,FALSE,TRUE,90.36158544185466,94.71062460562878
Fallstaff,24510280101,765459,1408317,38190,FALSE,TRUE,2.7117474261831678,4.989163364726262
Federal Hill,24510220100,385708,1439828,146650,FALSE,TRUE,10.18524434863053,38.02098997168843
Federal Hill,24510230100,385708,336353,46931,TRUE,FALSE,13.952900672805061,12.167494581393177
Federal Hill,24510230200,385708,217596,81845,TRUE,FALSE,37.6132833324142,21.219419872027544
Federal Hill,24510240200,385708,747746,42656,FALSE,TRUE,5.704610924030352,11.059143186037106
Federal Hill,24510240300,385708,200578,67625,TRUE,FALSE,33.71506346658158,17.532693125369452
Fells Point,24510010400,746109,932229,727,FALSE,TRUE,0.07798513026305769,0.09743884606672751
Fells Point,24510020100,746109,174535,101,TRUE,FALSE,0.05786804938837483,0.013536896083548113
Fells Point,24510020200,746109,197560,44252,TRUE,FALSE,22.39927110751164,5.931036886031397
Fells Point,24510020300,746109,1046842,631075,FALSE,TRUE,60.283691330687915,84.58214550420917
Fells Point,24510030100,746109,427426,69945,TRUE,FALSE,16.364236148479502,9.374635609542306
Fells Point,24510030200,746109,597950,9,TRUE,FALSE,0.0015051425704490343,0.001206258066850822
Forest Park,24510150701,401672,975454,19604,FALSE,TRUE,2.009730853530766,4.880599095779641
Forest Park,24510150800,401672,1089490,360370,FALSE,TRUE,33.0769442583227,89.7174809297138
Forest Park,24510150900,401672,1465321,3,FALSE,TRUE,2.0473329734576928e-4,7.468780497520364e-4
Forest Park,24510151000,401672,1484009,20777,FALSE,TRUE,1.400058894521529,5.172628413232688
Forest Park,24510151100,401672,1698800,919,FALSE,TRUE,0.054097009653873325,0.2287936425740405
Forest Park Golf Course,24510150900,266799,1465321,8,FALSE,TRUE,5.459554595887181e-4,0.0029985119884257437
Forest Park Golf Course,24510151000,266799,1484009,133,FALSE,TRUE,0.008962209797919016,0.049850261807577984
Forest Park Golf Course,24510280200,266799,2413233,265346,FALSE,TRUE,10.995457131574117,99.45539526010218
Forest Park Golf Course,24510280302,266799,1006762,1312,FALSE,TRUE,0.13031878438002228,0.49175596610182193
Frankford,24510260101,5503473,1635745,664041,TRUE,FALSE,40.595630737064766,12.065853689115945
Frankford,24510260102,5503473,1451520,1146479,TRUE,FALSE,78.9847194664903,20.83191831776044
Frankford,24510260201,5503473,1648546,1648124,TRUE,FALSE,99.97440168487867,29.946980751972436
Frankford,24510260202,5503473,1045635,416703,TRUE,FALSE,39.85166908146724,7.571637037194513
Frankford,24510260203,5503473,853289,837806,TRUE,FALSE,98.18549166812181,15.223223589904048
Frankford,24510260303,5503473,1218864,3212,TRUE,FALSE,0.26352406831278963,0.05836314632596544
Frankford,24510260402,5503473,1338500,758295,TRUE,FALSE,56.65259618976466,13.778481333514309
Frankford,24510260403,5503473,1706889,25389,TRUE,FALSE,1.487442944444542,0.46132687486610724
Frankford,24510270101,5503473,956367,186,TRUE,FALSE,0.01944860079864738,0.003379684064953167
Frankford,24510270102,5503473,1021030,1024,TRUE,FALSE,0.10029088273606065,0.01860643270167765
Frankford,24510270401,5503473,1457280,132,TRUE,FALSE,0.009057971014492754,0.0023984854654506343
Franklin Square,24510180300,445799,289561,49,TRUE,FALSE,0.01692216838593595,0.01099150065388213
Franklin Square,24510190100,445799,383129,318273,TRUE,FALSE,83.0720201289905,71.39383444108219
Franklin Square,24510190200,445799,266104,18359,TRUE,FALSE,6.899182274599405,4.118223683767797
Franklin Square,24510190300,445799,352924,30192,TRUE,FALSE,8.55481633439494,6.7725589335103935
Franklin Square,24510200100,445799,264899,78191,TRUE,FALSE,29.517287720980452,17.539518931177504
Franklin Square,24510280600,445799,576318,735,FALSE,TRUE,0.12753375740476613,0.16487250980823195
Franklintown,24510150900,1542033,1465321,77,TRUE,FALSE,0.005254821298541412,0.004993408052875652
Franklintown,24510160802,1542033,1226592,4902,TRUE,FALSE,0.3996438913673006,0.31789202954800577
Franklintown,24510280301,1542033,3181171,1521940,FALSE,TRUE,47.8421310894636,98.69697989602038
Franklintown,24510280401,1542033,1645631,10589,FALSE,TRUE,0.6434613835057799,0.6866908814532504
Franklintown,24510280402,1542033,561714,3310,TRUE,FALSE,0.5892678480507874,0.2146516968184209
Franklintown Road,24510160600,318318,556400,193409,FALSE,TRUE,34.760783608914444,60.759680571001326
Franklintown Road,24510160700,318318,968116,119420,FALSE,TRUE,12.335298662556966,37.51594317632054
Franklintown Road,24510160802,318318,1226592,375,FALSE,TRUE,0.030572513109493618,0.1178067215803065
Franklintown Road,24510200200,318318,926856,4700,FALSE,TRUE,0.5070906375963472,1.4765109104731746
Franklintown Road,24510200600,318318,1801025,415,FALSE,TRUE,0.023042434169431296,0.13037277188220586
Garwyn Oaks,24510150800,340227,1089490,340009,FALSE,TRUE,31.208088188051292,99.93592513233811
Garwyn Oaks,24510150900,340227,1465321,219,FALSE,TRUE,0.014945530706241158,0.06436878907317761
Gay Street,24510070400,283850,326988,116106,FALSE,TRUE,35.50772505413043,40.903998590805
Gay Street,24510080800,283850,327457,79952,FALSE,TRUE,24.41603019633112,28.166989607186892
Gay Street,24510100100,283850,453808,35482,FALSE,TRUE,7.818725099601593,12.500264224062004
Gay Street,24510100200,283850,304690,51285,FALSE,TRUE,16.831861892415244,18.06764135987317
Gay Street,24510280500,283850,923979,1026,FALSE,TRUE,0.11104148470906806,0.36145851682226526
Glen,24510271900,1935414,1398991,738227,TRUE,FALSE,52.76853103415247,38.143105299434644
Glen,24510272003,1935414,1934712,388590,TRUE,FALSE,20.085159961792762,20.077874811280687
Glen,24510272006,1935414,736775,736100,TRUE,FALSE,99.90838451358964,38.03320633208192
Glen,24510272007,1935414,802300,70059,TRUE,FALSE,8.732269724541943,3.6198456764289193
Glen,24510280101,1935414,1408317,2437,TRUE,FALSE,0.17304342701252629,0.1259162122419286
Glen Oaks,24510270801,697391,806704,269920,FALSE,TRUE,33.45960848092981,38.704256292381174
Glen Oaks,24510270802,697391,1099562,364065,FALSE,TRUE,33.11000198260762,52.20385694682036
Glen Oaks,24510270804,697391,721486,4025,FALSE,TRUE,0.5578763829097169,0.5771511246918873
Glen Oaks,24510270805,697391,1248260,56871,FALSE,TRUE,4.556021982599779,8.154822760832877
Glenham-Belhar,24510260101,1941110,1635745,1350,TRUE,FALSE,0.08253120137918807,0.0695478360319611
Glenham-Belhar,24510270401,1941110,1457280,927640,TRUE,FALSE,63.65557751427316,47.78915156791733
Glenham-Belhar,24510270402,1941110,1201224,1011384,TRUE,FALSE,84.1961199576432,52.103384146184396
Glenham-Belhar,24510270502,1941110,1539773,736,TRUE,FALSE,0.04779925352633148,0.0379164498663136
Graceland Park,24510260501,809512,3221232,316926,FALSE,TRUE,9.838658004142514,39.15025348605086
Graceland Park,24510260604,809512,503666,63303,TRUE,FALSE,12.568448138250348,7.819896431430294
Graceland Park,24510260605,809512,17134235,427644,FALSE,TRUE,2.495845306195462,52.827382422990645
Greektown,24510260501,581338,3221232,270367,FALSE,TRUE,8.393279341568691,46.507711520664394
Greektown,24510260605,581338,17134235,141,FALSE,TRUE,8.229138913992951e-4,0.02425439245327159
Greektown,24510260700,581338,785729,310830,FALSE,TRUE,39.55944097774169,53.468034086882334
Greenmount Cemetery,24510090800,276872,846051,882,FALSE,TRUE,0.104249034632664,0.3185587563928458
Greenmount Cemetery,24510090900,276872,686863,275983,FALSE,TRUE,40.1802106096849,99.6789129995088
Greenmount Cemetery,24510120500,276872,534550,7,FALSE,TRUE,0.001309512674211954,0.002528244098355919
Greenmount West,24510090800,259342,846051,4,FALSE,TRUE,4.72784737563102e-4,0.0015423649081136106
Greenmount West,24510090900,259342,686863,580,FALSE,TRUE,0.08444187559964651,0.22364291167647354
Greenmount West,24510120400,259342,281027,7333,FALSE,TRUE,2.6093578197112732,2.8275404677992766
Greenmount West,24510120500,259342,534550,251426,FALSE,TRUE,47.03507623234496,96.94765984684317
Greenspring,24510130806,450303,1407180,1151,FALSE,TRUE,0.08179479526428744,0.2556056699600047
Greenspring,24510151200,450303,779695,132368,FALSE,TRUE,16.976894811432675,29.39531826348037
Greenspring,24510151300,450303,927385,316775,FALSE,TRUE,34.15787402211595,70.34707741232015
Greenspring,24510271600,450303,850299,9,FALSE,TRUE,0.001058451203635427,0.001998654239478751
Grove Park,24510280102,889185,3498687,888471,FALSE,TRUE,25.394412246651388,99.91970174935474
Grove Park,24510280200,889185,2413233,714,FALSE,TRUE,0.02958686542078614,0.08029825064525381
Guilford,24510090100,1431607,657871,711,TRUE,FALSE,0.10807589937844957,0.049664467972006285
Guilford,24510090300,1431607,793220,589,TRUE,FALSE,0.07425430523688258,0.041142576139960196
Guilford,24510120100,1431607,1036126,648576,TRUE,FALSE,62.5962479466783,45.30405341689444
Guilford,24510120201,1431607,348021,672,TRUE,FALSE,0.19309179618471298,0.04694025664864729
Guilford,24510120202,1431607,981793,164,TRUE,FALSE,0.016704132133759358,0.01145565787258654
Guilford,24510271001,1431607,505079,3523,TRUE,FALSE,0.69751464622366,0.24608708954342917
Guilford,24510271102,1431607,1256843,773249,TRUE,FALSE,61.52311784367658,54.012658501949204
Guilford,24510271400,1431607,1717443,4123,FALSE,TRUE,0.24006619142527583,0.2879980329797214
Gwynns Falls,24510200600,462980,1801025,406031,FALSE,TRUE,22.54443997168279,87.69946865955333
Gwynns Falls,24510200800,462980,1067263,789,FALSE,TRUE,0.07392741995178322,0.1704177286275865
Gwynns Falls,24510250103,462980,2587950,49,FALSE,TRUE,0.0018933905214552058,0.01058361052313275
Gwynns Falls,24510250206,462980,2567703,56111,FALSE,TRUE,2.1852605227317956,12.119530001295953
Gwynns Falls/Leakin Park,24510150600,1930621,959034,422,TRUE,FALSE,0.04400261096061245,0.021858251826743832
Gwynns Falls/Leakin Park,24510150900,1930621,1465321,472200,TRUE,FALSE,32.22502100222408,24.458451451631365
Gwynns Falls/Leakin Park,24510160700,1930621,968116,114510,TRUE,FALSE,11.82812803424383,5.931252172228521
Gwynns Falls/Leakin Park,24510160801,1930621,389703,946,TRUE,FALSE,0.24274896523762968,0.04899977779170536
Gwynns Falls/Leakin Park,24510160802,1930621,1226592,875066,TRUE,FALSE,71.34124468445904,45.32562320621189
Gwynns Falls/Leakin Park,24510200600,1930621,1801025,2594,TRUE,FALSE,0.14402909454338503,0.13436091288761493
Gwynns Falls/Leakin Park,24510280301,1930621,3181171,221732,FALSE,TRUE,6.970137726013472,11.48500922760086
Gwynns Falls/Leakin Park,24510280302,1930621,1006762,2320,TRUE,FALSE,0.2304417528671126,0.12016858824181442
Gwynns Falls/Leakin Park,24510280401,1930621,1645631,0,TRUE,FALSE,0,0
Gwynns Falls/Leakin Park,24510280402,1930621,561714,240831,TRUE,FALSE,42.874309702090386,12.474276411579487
Hampden,24510120700,1591489,1043796,585,TRUE,FALSE,0.05604543416529667,0.036758029744472
Hampden,24510130600,1591489,875943,560339,TRUE,FALSE,63.969801688009376,35.20847457946615
Hampden,24510130700,1591489,1063584,398104,TRUE,FALSE,37.430423925143664,25.01456183486031
Hampden,24510130803,1591489,693567,960,TRUE,FALSE,0.1384148899817898,0.06032086932426174
Hampden,24510130804,1591489,737980,631502,TRUE,FALSE,85.57169570991083,39.67994752084369
Hanlon-Longwood,24510150500,1127166,970120,6957,TRUE,FALSE,0.7171277780068445,0.6172116618137878
Hanlon-Longwood,24510150600,1127166,959034,75,TRUE,FALSE,0.007820369246554345,0.0066538557763452764
Hanlon-Longwood,24510150701,1127166,975454,955313,TRUE,FALSE,97.93521785753096,84.75353231023647
Hanlon-Longwood,24510150702,1127166,391518,1528,TRUE,FALSE,0.39027579830301545,0.13556122168340778
Hanlon-Longwood,24510150800,1127166,1089490,162981,TRUE,FALSE,14.959384666219973,14.459360910460395
Hanlon-Longwood,24510151100,1127166,1698800,312,FALSE,TRUE,0.018365905344949376,0.02768004002959635
Hamilton Hills,24510270301,2957679,1138528,17,TRUE,FALSE,0.0014931560752129065,5.747750178433833e-4
Hamilton Hills,24510270402,2957679,1201224,2169,TRUE,FALSE,0.18056582286068212,0.07333453021778225
Hamilton Hills,24510270600,2957679,1553590,1551569,TRUE,FALSE,99.86991419872682,52.45900586236708
Hamilton Hills,24510270701,2957679,399833,388383,TRUE,FALSE,97.13630440708995,13.131343867945104
Hamilton Hills,24510270702,2957679,837139,541733,TRUE,FALSE,64.71243126888128,18.31615263184409
Hamilton Hills,24510270703,2957679,993949,423129,TRUE,FALSE,42.57049405955436,14.306116383826643
Hamilton Hills,24510270803,2957679,2192896,50653,TRUE,FALSE,2.3098678642306796,1.7125928811071116
Hamilton Hills,24510270902,2957679,1132897,25,TRUE,FALSE,0.0022067319447399013,8.45257379181446e-4
Harlem Park,24510140200,808568,395228,1,TRUE,FALSE,2.5301851083425265e-4,1.2367543607958763e-4
Harlem Park,24510160100,808568,382636,251147,TRUE,FALSE,65.6360091575283,31.060714745080194
Harlem Park,24510160200,808568,374067,197503,TRUE,FALSE,52.798830156095036,24.426269652026793
Harlem Park,24510160300,808568,255074,135157,TRUE,FALSE,52.987368371531396,16.71560091420882
Harlem Park,24510160400,808568,389581,78747,TRUE,FALSE,20.21325475318355,9.739069564959287
Harlem Park,24510170300,808568,305829,1025,TRUE,FALSE,0.33515461254491885,0.1267673219815773
Harlem Park,24510190100,808568,383129,64855,TRUE,FALSE,16.927718862315302,8.020970406941656
Harlem Park,24510200100,808568,264899,14741,TRUE,FALSE,5.564762418884178,1.8230996032492013
Harlem Park,24510280600,808568,576318,65393,TRUE,FALSE,11.346687072067851,8.087507791552472
Harwood,24510090400,183719,352238,1545,FALSE,TRUE,0.43862388498685545,0.8409582024722538
Harwood,24510090800,183719,846051,255,FALSE,TRUE,0.030140027019647752,0.13879892662163412
Harwood,24510120201,183719,348021,57,FALSE,TRUE,0.016378321997810478,0.031025642421306454
Harwood,24510120300,183719,403944,181863,FALSE,TRUE,45.02183470976175,98.98976153800096
Hawkins Point,24510250500,5088267,12654649,5070362,FALSE,TRUE,40.067187955983606,99.64811201927887
Heritage Crossing,24510040200,220630,435698,37,FALSE,TRUE,0.008492120689101167,0.016770158183383947
Heritage Crossing,24510170100,220630,282139,547,FALSE,TRUE,0.19387606817915992,0.2479263926030005
Heritage Crossing,24510170200,220630,494007,50796,FALSE,TRUE,10.282445390449933,23.02316094819381
Heritage Crossing,24510170300,220630,305829,130451,FALSE,TRUE,42.65488230350948,59.12659203190862
Heritage Crossing,24510280600,220630,576318,38799,FALSE,TRUE,6.732220753125878,17.58555046911118
Herring Run Park,24510080101,623676,2325850,344665,FALSE,TRUE,14.81888341896511,55.26347013513428
Herring Run Park,24510260202,623676,1045635,143,FALSE,TRUE,0.013675900290254249,0.02292857188668475
Herring Run Park,24510260301,623676,607364,122,TRUE,FALSE,0.020086801325070305,0.0195614389522765
Herring Run Park,24510270101,623676,956367,263057,FALSE,TRUE,27.505863334891313,42.17847087269672
Herring Run Park,24510270200,623676,938521,15690,FALSE,TRUE,1.6717793208676204,2.515729320993593
Highlandtown,24510010200,368078,355165,49252,TRUE,FALSE,13.867357425421986,13.380859491738164
Highlandtown,24510260700,368078,785729,644,FALSE,TRUE,0.08196210143700945,0.17496291546900386
Highlandtown,24510260800,368078,311706,166060,TRUE,FALSE,53.27456000205322,45.115437488793134
Highlandtown,24510260900,368078,552104,64174,FALSE,TRUE,11.623534696361554,17.43489151755878
Highlandtown,24510261000,368078,310024,63421,TRUE,FALSE,20.456803344257217,17.230315313602006
Highlandtown,24510261100,368078,219783,24527,TRUE,FALSE,11.159643830505544,6.663533272838909
Hillen,24510090200,436968,2027050,123017,FALSE,TRUE,6.068769887274611,28.152404752750776
Hillen,24510270903,436968,1089330,313951,FALSE,TRUE,28.820559426436432,71.84759524724923
Hoes Heights,24510130700,200805,1063584,200796,FALSE,TRUE,18.879185847098114,99.99551803988945
Hoes Heights,24510130803,200805,693567,9,FALSE,TRUE,0.0012976395935792792,0.004481960110555016
Holabird Industrial Park,24510260605,1461188,17134235,1461188,FALSE,TRUE,8.527885837914562,100
Hollins Market,24510040200,277025,435698,3,FALSE,TRUE,6.885503261433378e-4,0.0010829347531811208
Hollins Market,24510180300,277025,289561,276258,FALSE,TRUE,95.405803958406,99.72312968143669
Hollins Market,24510210100,277025,1480550,0,FALSE,TRUE,0,0
Hollins Market,24510210200,277025,2399225,322,FALSE,TRUE,0.013421000531421605,0.1162349968414403
Hollins Market,24510280600,277025,576318,442,FALSE,TRUE,0.07669376975905663,0.15955238696868512
Homeland,24510270805,1594799,1248260,1808,TRUE,FALSE,0.14484161953439187,0.11336851854058098
Homeland,24510271002,1594799,955655,739,TRUE,FALSE,0.07732916167445365,0.046338127876929945
Homeland,24510271101,1594799,1011780,1066,TRUE,FALSE,0.10535887248216014,0.06684227918377175
Homeland,24510271200,1594799,3600399,1591186,FALSE,TRUE,44.19471286376871,99.77345107439872
Hopkins Bayview,24510260404,1075649,4467113,1304,FALSE,TRUE,0.02919111291789574,0.12122913701402595
Hopkins Bayview,24510260501,1075649,3221232,1074345,FALSE,TRUE,33.351990791101045,99.87877086298597
Howard Park,24510151000,2738967,1484009,287,TRUE,FALSE,0.01933950535340419,0.01047840298915613
Howard Park,24510280102,2738967,3498687,767947,FALSE,TRUE,21.949577084203302,28.037833241510395
Howard Park,24510280200,2738967,2413233,1928036,TRUE,FALSE,79.89431604822245,70.39281597770254
Howard Park,24510280301,2738967,3181171,41175,FALSE,TRUE,1.2943346962486455,1.5033039828519292
Howard Park,24510280302,2738967,1006762,484,TRUE,FALSE,0.04807491740848383,0.017670895633280722
Hunting Ridge,24510280401,678162,1645631,663413,FALSE,TRUE,40.313593995251665,97.8251509226409
Hunting Ridge,24510280402,678162,561714,4679,TRUE,FALSE,0.83298618157995,0.6899531380407631
Hunting Ridge,24510280403,678162,1831346,5054,FALSE,TRUE,0.27597188079150525,0.7452496601107109
Hunting Ridge,24510280404,678162,848959,5016,FALSE,TRUE,0.5908412538179111,0.7396462792076229
Idlewood,24510270801,538745,806704,529338,FALSE,TRUE,65.61737638588627,98.25390490863025
Idlewood,24510270802,538745,1099562,2118,FALSE,TRUE,0.19262215318463172,0.3931358991730782
Idlewood,24510270803,538745,2192896,93,FALSE,TRUE,0.004240967195890731,0.017262341181820712
Inner Harbor,24510020300,625259,1046842,26438,FALSE,TRUE,2.525500505329362,4.228327780967566
Inner Harbor,24510030200,625259,597950,171393,TRUE,FALSE,28.663433397441256,27.411520665836075
Inner Harbor,24510040100,625259,1189603,92168,FALSE,TRUE,7.747794852568463,14.74077142432176
Inner Harbor,24510220100,625259,1439828,259774,FALSE,TRUE,18.04201612970438,41.5466230793959
Inner Harbor,24510240200,625259,747746,75487,FALSE,TRUE,10.095272993770612,12.07291698320216
Irvington,24510200600,2302234,1801025,27,TRUE,FALSE,0.0014991463194569759,0.001172773923067768
Irvington,24510200701,2302234,1203687,153,TRUE,FALSE,0.01271094561958383,0.006645718897384019
Irvington,24510200702,2302234,288172,239,TRUE,FALSE,0.08293657954277306,0.010381221022710984
Irvington,24510200800,2302234,1067263,987355,TRUE,FALSE,92.51281080670837,42.886822104095415
Irvington,24510250101,2302234,962787,0,TRUE,FALSE,0,0
Irvington,24510250102,2302234,737636,246575,TRUE,FALSE,33.42773400430565,10.71024926223833
Irvington,24510250103,2302234,2587950,739685,FALSE,TRUE,28.581889140052937,32.129010343866
Irvington,24510280403,2302234,1831346,73,TRUE,FALSE,0.003986139156664006,0.003170833199405447
Irvington,24510280404,2302234,848959,323469,TRUE,FALSE,38.10184001818698,14.050222522992883
Johns Hopkins Homewood,24510120100,664358,1036126,8995,FALSE,TRUE,0.868137658933373,1.3539386896823702
Johns Hopkins Homewood,24510120202,664358,981793,641949,FALSE,TRUE,65.38537145813832,96.62696919431994
Johns Hopkins Homewood,24510120600,664358,504968,88,TRUE,FALSE,0.017426846849701368,0.013245870449366155
Johns Hopkins Homewood,24510120700,664358,1043796,8056,FALSE,TRUE,0.7717983207446666,1.212599231137429
Johns Hopkins Homewood,24510130600,664358,875943,2926,FALSE,TRUE,0.3340400003196555,0.44042519244142464
Johns Hopkins Homewood,24510130700,664358,1063584,2345,FALSE,TRUE,0.22048093991635825,0.35297234322458676
Johnston Square,24510090900,442591,686863,46968,FALSE,TRUE,6.838044850283098,10.61205492203863
Johnston Square,24510100100,442591,453808,355310,FALSE,TRUE,78.29522617494624,80.27953573389426
Johnston Square,24510100200,442591,304690,1897,TRUE,FALSE,0.6226000196921462,0.4286124209484603
Johnston Square,24510100300,442591,156309,519,TRUE,FALSE,0.33203462372608106,0.11726402028057507
Johnston Square,24510120500,442591,534550,37896,FALSE,TRUE,7.089327471705173,8.562306960602452
Jones Falls Area,24510120500,725258,534550,27569,TRUE,FALSE,5.1574221307641945,3.801267962573319
Jones Falls Area,24510120700,725258,1043796,385470,FALSE,TRUE,36.92962992768702,53.14936202013628
Jones Falls Area,24510130400,725258,2803632,293,FALSE,TRUE,0.010450729625000713,0.04039941648351345
Jones Falls Area,24510130600,725258,875943,160812,FALSE,TRUE,18.35872882139591,22.173074960910462
Jones Falls Area,24510130804,725258,737980,90872,FALSE,TRUE,12.31361283503618,12.529610152525034
Jones Falls Area,24510130806,725258,1407180,60241,FALSE,TRUE,4.280973294105942,8.30614760540387
Jonestown,24510030100,348265,427426,630,FALSE,TRUE,0.14739393485655997,0.18089673093764805
Jonestown,24510030200,348265,597950,220948,FALSE,TRUE,36.95091562839703,63.442493503510256
Jonestown,24510040100,348265,1189603,2,FALSE,TRUE,1.681233150891516e-4,5.742753363099939e-4
Jonestown,24510280500,348265,923979,126685,FALSE,TRUE,13.710809444803399,36.376035490215784
Bayview,24510260501,241959,3221232,241959,FALSE,TRUE,7.511380738798075,100
Kenilworth Park,24510270805,375643,1248260,56,FALSE,TRUE,0.004486244852835147,0.014907771474511704
Kenilworth Park,24510270901,375643,677442,1112,FALSE,TRUE,0.16414689375621824,0.2960257478510181
Kenilworth Park,24510270903,375643,1089330,1,FALSE,TRUE,9.179954651024024e-5,2.6621020490199475e-4
Kenilworth Park,24510271001,375643,505079,154,FALSE,TRUE,0.030490279738417156,0.040996371554907186
Kenilworth Park,24510271002,375643,955655,374321,FALSE,TRUE,39.169051592886554,99.64807010911956
Kernewood,24510271001,186373,505079,1948,FALSE,TRUE,0.38568223980803,1.0452157769634014
Kernewood,24510271002,186373,955655,794,FALSE,TRUE,0.0830843766840544,0.4260273752099285
